(418	2	1)
(385	27	1)
(438	151	1)
(186	394	1)
(439	367	1)
(272	261	1)
(274	301	1)
(182	392	1)
(249	158	1)
(370	417	1)
(217	508	1)
(65	57	1)
(95	178	1)
(195	406	1)
(436	397	1)
(196	306	1)
(375	326	1)
(14	110	1)
(189	509	1)
(72	335	1)
(269	124	1)
(85	334	1)
(321	412	1)
(136	157	1)
(24	295	1)
(56	370	1)
(134	35	1)
(134	469	1)
(498	328	1)
(491	122	1)
(314	263	1)
(48	444	1)
(48	349	1)
(4	152	1)
(24	407	1)
(24	477	1)
(346	395	1)
(51	155	1)
(0	261	1)
(125	99	1)
(52	476	1)
(327	53	1)
(401	372	1)
(408	450	1)
(108	286	1)
(159	483	1)
(409	241	1)
(238	337	1)
511
